date,transaction_id,store_id,product_category,units_sold,unit_price,cost_per_unit,store_name,city,region,store_size_sqft,opening_date,revenue,cost,profit
18-05-2023,8117,1048,Furniture,14,1604.17,764.79,Store_1048,Hyderabad,North,4119,17-05-2022,22458.38,10707.06,11751.32
12-01-2023,8118,1038,Clothing,9,460.85,1399.04,Store_1038,Bangalore,South,3278,16-01-2022,4147.65,12591.36,-8443.71
21-02-2024,8119,1040,Furniture,3,1147.42,866.83,Store_1040,Hyderabad,South,3088,19-09-2019,3442.26,2600.49,841.77
14-02-2023,8120,1048,Sports,15,440.91,739.75,Store_1048,Hyderabad,North,4119,17-05-2022,6613.65,11096.25,-4482.6
10-08-2023,8121,1045,Clothing,5,605.82,1307.61,Store_1045,Kolkata,South,1779,17-02-2022,3029.1,6538.05,-3508.95
02-01-2024,8122,1029,Clothing,1,509.19,135.01,Store_1029,Delhi,West,2522,07-04-2020,509.19,135.01,374.18
08-08-2023,8123,1036,Groceries,11,1307.76,994.36,Store_1036,Pune,South,2796,24-06-2016,14385.36,10937.96,3447.4
29-11-2023,8124,1002,Clothing,19,1077.12,196.15,Store_1002,Kolkata,South,3767,15-03-2017,20465.28,3726.85,16738.43
12-02-2024,8125,1041,Furniture,5,1456.53,1235.14,Store_1041,Delhi,East,4099,24-08-2023,7282.65,6175.7,1106.95
16-09-2023,8126,1018,Sports,17,478.89,1195.22,Store_1018,Pune,South,1064,28-01-2016,8141.13,20318.74,-12177.61
28-07-2023,8127,1049,Sports,19,67.84,770.29,Store_1049,Delhi,South,1502,06-03-2017,1288.96,14635.51,-13346.55
16-06-2023,8128,1008,Groceries,17,1376.99,1001.73,Store_1008,Bangalore,West,4993,18-08-2017,23408.83,17029.41,6379.42
04-02-2024,8129,1015,Furniture,5,273.97,1165.75,Store_1015,Mumbai,West,2180,02-02-2016,1369.85,5828.75,-4458.9
02-01-2024,8130,1041,Furniture,9,530.3,740.46,Store_1041,Delhi,East,4099,24-08-2023,4772.7,6664.14,-1891.44
29-12-2023,8131,1017,Electronics,6,646.09,1361.76,Store_1017,Pune,East,4884,13-10-2022,3876.54,8170.56,-4294.02
07-09-2023,8132,1023,Clothing,13,1506.26,672.43,Store_1023,Hyderabad,West,2152,24-01-2019,19581.38,8741.59,10839.79
17-09-2023,8133,1002,Groceries,11,1270.49,1341.27,Store_1002,Kolkata,South,3767,15-03-2017,13975.39,14753.97,-778.58
21-01-2024,8134,1006,Sports,1,409.32,886.63,Store_1006,Mumbai,North,2076,05-08-2022,409.32,886.63,-477.31
23-11-2023,8135,1029,Electronics,17,1215.88,656.58,Store_1029,Delhi,West,2522,07-04-2020,20669.96,11161.86,9508.1
01-05-2023,8136,1027,Furniture,6,1430.89,36.02,Store_1027,Hyderabad,South,4134,17-10-2017,8585.34,216.12,8369.22
21-04-2023,8137,1037,Clothing,3,808.35,464.47,Store_1037,Pune,South,4561,25-11-2017,2425.05,1393.41,1031.64
22-01-2024,8138,1049,Sports,16,529.61,1305.84,Store_1049,Delhi,South,1502,06-03-2017,8473.76,20893.44,-12419.68
22-07-2023,8139,1034,Electronics,13,1374.02,660.21,Store_1034,Hyderabad,South,3336,06-08-2019,17862.26,8582.73,9279.53
15-04-2023,8140,1018,Furniture,12,1241.24,649.56,Store_1018,Pune,South,1064,28-01-2016,14894.88,7794.72,7100.16
15-06-2023,8141,1042,Sports,11,201.93,749.43,Store_1042,Bangalore,West,3182,25-12-2019,2221.23,8243.73,-6022.5
17-05-2023,8142,1010,Sports,2,1350.03,450.87,Store_1010,Kolkata,East,1763,25-01-2019,2700.06,901.74,1798.32
19-11-2023,8143,1038,Furniture,19,1002.61,752.58,Store_1038,Bangalore,South,3278,16-01-2022,19049.59,14299.02,4750.57
10-07-2023,8144,1044,Furniture,8,1519.07,582.37,Store_1044,Bangalore,West,2863,22-06-2022,12152.56,4658.96,7493.6
02-04-2023,8145,1017,Groceries,13,421.9,1366.88,Store_1017,Pune,East,4884,13-10-2022,5484.7,17769.44,-12284.74
02-02-2023,8146,1013,Sports,14,553.52,859.03,Store_1013,Pune,West,1492,17-05-2016,7749.28,12026.42,-4277.14
25-05-2023,8147,1048,Furniture,15,1109.46,1256.2,Store_1048,Hyderabad,North,4119,17-05-2022,16641.9,18843,-2201.1
15-02-2024,8148,1042,Electronics,17,989.38,1039.7,Store_1042,Bangalore,West,3182,25-12-2019,16819.46,17674.9,-855.44
24-02-2023,8149,1027,Clothing,15,803.41,342.53,Store_1027,Hyderabad,South,4134,17-10-2017,12051.15,5137.95,6913.2
06-02-2023,8150,1002,Groceries,10,1504.76,1305.47,Store_1002,Kolkata,South,3767,15-03-2017,15047.6,13054.7,1992.9
13-08-2023,8151,1034,Furniture,1,1151.27,158.29,Store_1034,Hyderabad,South,3336,06-08-2019,1151.27,158.29,992.98
21-05-2023,8152,1031,Clothing,12,1435.03,689.5,Store_1031,Bangalore,North,1391,07-12-2021,17220.36,8274,8946.36
09-12-2023,8153,1023,Groceries,9,348.85,381.56,Store_1023,Hyderabad,West,2152,24-01-2019,3139.65,3434.04,-294.39
06-05-2023,8154,1007,Sports,5,1471.53,820.21,Store_1007,Bangalore,South,1791,20-04-2019,7357.65,4101.05,3256.6
21-12-2023,8155,1038,Clothing,15,949.98,471.07,Store_1038,Bangalore,South,3278,16-01-2022,14249.7,7066.05,7183.65
21-02-2023,8156,1033,Groceries,3,115.85,1092.55,Store_1033,Hyderabad,South,1418,28-08-2022,347.55,3277.65,-2930.1
28-11-2023,8157,1012,Furniture,19,507.26,1407.27,Store_1012,Bangalore,East,1379,25-10-2017,9637.94,26738.13,-17100.19
23-04-2023,8158,1045,Furniture,7,100.22,1072.36,Store_1045,Kolkata,South,1779,17-02-2022,701.54,7506.52,-6804.98
02-10-2023,8159,1012,Groceries,7,940.91,552.31,Store_1012,Bangalore,East,1379,25-10-2017,6586.37,3866.17,2720.2
18-11-2023,8160,1019,Sports,7,685.47,912.1,Store_1019,Mumbai,North,4928,26-07-2015,4798.29,6384.7,-1586.41
18-01-2023,8161,1009,Groceries,2,1975.53,1336.13,Store_1009,Bangalore,West,3264,14-04-2022,3951.06,2672.26,1278.8
20-02-2024,8162,1010,Electronics,2,1743.58,426.94,Store_1010,Kolkata,East,1763,25-01-2019,3487.16,853.88,2633.28
09-02-2023,8163,1017,Groceries,12,1660.06,203.76,Store_1017,Pune,East,4884,13-10-2022,19920.72,2445.12,17475.6
26-01-2024,8164,1050,Groceries,5,1027.18,222.22,Store_1050,Hyderabad,West,3454,17-11-2017,5135.9,1111.1,4024.8
18-03-2023,8165,1040,Furniture,4,1623.82,757.43,Store_1040,Hyderabad,South,3088,19-09-2019,6495.28,3029.72,3465.56
07-03-2023,8166,1039,Sports,7,570.4,1106.24,Store_1039,Hyderabad,West,4065,29-03-2018,3992.8,7743.68,-3750.88
02-11-2023,8167,1041,Groceries,16,1143.27,996.17,Store_1041,Delhi,East,4099,24-08-2023,18292.32,15938.72,2353.6
26-07-2023,8168,1010,Clothing,3,816.19,697.22,Store_1010,Kolkata,East,1763,25-01-2019,2448.57,2091.66,356.91
24-02-2023,8169,1012,Furniture,2,384.12,1102.07,Store_1012,Bangalore,East,1379,25-10-2017,768.24,2204.14,-1435.9
05-05-2023,8170,1015,Furniture,17,191.6,961.94,Store_1015,Mumbai,West,2180,02-02-2016,3257.2,16352.98,-13095.78
17-01-2023,8171,1031,Groceries,9,1138.53,953.5,Store_1031,Bangalore,North,1391,07-12-2021,10246.77,8581.5,1665.27
13-09-2023,8172,1015,Clothing,8,240.4,327.49,Store_1015,Mumbai,West,2180,02-02-2016,1923.2,2619.92,-696.72
25-01-2024,8173,1028,Groceries,12,1450.11,489.5,Store_1028,Delhi,South,2162,06-04-2015,17401.32,5874,11527.32
16-05-2023,8174,1004,Clothing,7,1846.86,536.3,Store_1004,Kolkata,North,1337,24-06-2022,12928.02,3754.1,9173.92
13-09-2023,8175,1036,Furniture,14,366.11,1218.04,Store_1036,Pune,South,2796,24-06-2016,5125.54,17052.56,-11927.02
20-07-2023,8176,1001,Clothing,16,968.33,1169.41,Store_1001,Hyderabad,South,4796,18-10-2019,15493.28,18710.56,-3217.28
01-10-2023,8177,1044,Groceries,1,1490.61,401.43,Store_1044,Bangalore,West,2863,22-06-2022,1490.61,401.43,1089.18
07-10-2023,8178,1034,Electronics,10,609.34,111.07,Store_1034,Hyderabad,South,3336,06-08-2019,6093.4,1110.7,4982.7
13-06-2023,8179,1047,Electronics,11,1845.49,1158.64,Store_1047,Mumbai,West,4104,19-05-2023,20300.39,12745.04,7555.35
01-03-2023,8180,1017,Clothing,7,1782.51,632.5,Store_1017,Pune,East,4884,13-10-2022,12477.57,4427.5,8050.07
15-09-2023,8181,1039,Groceries,18,252.32,353.11,Store_1039,Hyderabad,West,4065,29-03-2018,4541.76,6355.98,-1814.22
06-07-2023,8182,1038,Sports,19,103.43,202.01,Store_1038,Bangalore,South,3278,16-01-2022,1965.17,3838.19,-1873.02
03-01-2023,8183,1044,Electronics,14,1954.09,48.84,Store_1044,Bangalore,West,2863,22-06-2022,27357.26,683.76,26673.5
19-05-2023,8184,1033,Furniture,17,1915.13,658.76,Store_1033,Hyderabad,South,1418,28-08-2022,32557.21,11198.92,21358.29
10-10-2023,8185,1021,Groceries,19,873.46,529.45,Store_1021,Kolkata,South,3568,25-02-2020,16595.74,10059.55,6536.19
05-01-2023,8186,1026,Groceries,13,148.6,1053.81,Store_1026,Kolkata,South,2495,17-07-2016,1931.8,13699.53,-11767.73
14-05-2023,8187,1046,Electronics,3,1256.81,1465.7,Store_1046,Delhi,East,3977,17-05-2019,3770.43,4397.1,-626.67
28-01-2023,8188,1036,Sports,2,622.15,333.97,Store_1036,Pune,South,2796,24-06-2016,1244.3,667.94,576.36
08-01-2024,8189,1005,Furniture,9,1876.61,387.26,Store_1005,Kolkata,South,1878,10-03-2020,16889.49,3485.34,13404.15
10-02-2023,8190,1033,Sports,7,1599.59,525.83,Store_1033,Hyderabad,South,1418,28-08-2022,11197.13,3680.81,7516.32
13-01-2023,8191,1001,Furniture,14,1316.71,714.93,Store_1001,Hyderabad,South,4796,18-10-2019,18433.94,10009.02,8424.92
31-03-2023,8192,1006,Electronics,5,604.78,1055.62,Store_1006,Mumbai,North,2076,05-08-2022,3023.9,5278.1,-2254.2
05-01-2023,8193,1037,Groceries,15,1417.47,547.49,Store_1037,Pune,South,4561,25-11-2017,21262.05,8212.35,13049.7
01-06-2023,8194,1002,Furniture,1,613.88,183.17,Store_1002,Kolkata,South,3767,15-03-2017,613.88,183.17,430.71
08-10-2023,8195,1005,Groceries,7,123.38,1103.6,Store_1005,Kolkata,South,1878,10-03-2020,863.66,7725.2,-6861.54
25-08-2023,8196,1026,Clothing,5,1041.45,1198.12,Store_1026,Kolkata,South,2495,17-07-2016,5207.25,5990.6,-783.35
28-09-2023,8197,1041,Clothing,4,1002.93,394.04,Store_1041,Delhi,East,4099,24-08-2023,4011.72,1576.16,2435.56
21-03-2023,8198,1047,Electronics,11,1537.86,231.03,Store_1047,Mumbai,West,4104,19-05-2023,16916.46,2541.33,14375.13
24-01-2023,8199,1013,Electronics,19,1738.06,805.87,Store_1013,Pune,West,1492,17-05-2016,33023.14,15311.53,17711.61
14-11-2023,8200,1012,Electronics,6,741.21,336.22,Store_1012,Bangalore,East,1379,25-10-2017,4447.26,2017.32,2429.94
05-01-2023,8201,1005,Clothing,18,926.47,580.02,Store_1005,Kolkata,South,1878,10-03-2020,16676.46,10440.36,6236.1
27-03-2023,8202,1002,Furniture,5,967.28,1172.72,Store_1002,Kolkata,South,3767,15-03-2017,4836.4,5863.6,-1027.2
07-01-2023,8203,1004,Sports,15,682.24,352.82,Store_1004,Kolkata,North,1337,24-06-2022,10233.6,5292.3,4941.3
06-02-2023,8204,1027,Electronics,6,1499.6,1215.2,Store_1027,Hyderabad,South,4134,17-10-2017,8997.6,7291.2,1706.4
13-01-2023,8205,1050,Sports,4,1068.1,1020.81,Store_1050,Hyderabad,West,3454,17-11-2017,4272.4,4083.24,189.16
15-05-2023,8206,1010,Sports,17,1832.21,353,Store_1010,Kolkata,East,1763,25-01-2019,31147.57,6001,25146.57
04-01-2024,8207,1013,Clothing,15,1318.11,803.81,Store_1013,Pune,West,1492,17-05-2016,19771.65,12057.15,7714.5
23-09-2023,8208,1044,Furniture,18,463.2,932.68,Store_1044,Bangalore,West,2863,22-06-2022,8337.6,16788.24,-8450.64
15-04-2023,8209,1002,Clothing,6,371.38,324.41,Store_1002,Kolkata,South,3767,15-03-2017,2228.28,1946.46,281.82
02-10-2023,8210,1026,Electronics,19,776.15,243.08,Store_1026,Kolkata,South,2495,17-07-2016,14746.85,4618.52,10128.33
02-02-2023,8211,1015,Clothing,12,726.51,810.82,Store_1015,Mumbai,West,2180,02-02-2016,8718.12,9729.84,-1011.72
28-07-2023,8212,1046,Clothing,9,843.91,1049.95,Store_1046,Delhi,East,3977,17-05-2019,7595.19,9449.55,-1854.36
16-01-2023,8213,1010,Clothing,8,408,713.65,Store_1010,Kolkata,East,1763,25-01-2019,3264,5709.2,-2445.2
21-01-2023,8214,1022,Electronics,15,1957.53,132.96,Store_1022,Delhi,West,2367,18-01-2023,29362.95,1994.4,27368.55
04-11-2023,8215,1040,Electronics,1,334.13,1390.06,Store_1040,Hyderabad,South,3088,19-09-2019,334.13,1390.06,-1055.93
14-05-2023,8216,1025,Clothing,2,1322.67,1051.6,Store_1025,Pune,South,3695,22-08-2022,2645.34,2103.2,542.14
03-02-2024,8217,1015,Clothing,3,75.49,943.16,Store_1015,Mumbai,West,2180,02-02-2016,226.47,2829.48,-2603.01
28-06-2023,8218,1013,Sports,19,843.57,976.13,Store_1013,Pune,West,1492,17-05-2016,16027.83,18546.47,-2518.64
05-04-2023,8219,1008,Furniture,10,652.91,615.95,Store_1008,Bangalore,West,4993,18-08-2017,6529.1,6159.5,369.6
17-01-2024,8220,1021,Sports,14,794.95,1477.07,Store_1021,Kolkata,South,3568,25-02-2020,11129.3,20678.98,-9549.68
24-12-2023,8221,1021,Furniture,19,1021.25,225.04,Store_1021,Kolkata,South,3568,25-02-2020,19403.75,4275.76,15127.99
10-01-2023,8222,1022,Furniture,11,1220.73,1116.54,Store_1022,Delhi,West,2367,18-01-2023,13428.03,12281.94,1146.09
13-10-2023,8223,1046,Clothing,6,1187.85,648.69,Store_1046,Delhi,East,3977,17-05-2019,7127.1,3892.14,3234.96
16-02-2023,8224,1033,Sports,19,1279.89,1325.21,Store_1033,Hyderabad,South,1418,28-08-2022,24317.91,25178.99,-861.08
27-02-2023,8225,1045,Furniture,14,1696.87,1084.37,Store_1045,Kolkata,South,1779,17-02-2022,23756.18,15181.18,8575
09-02-2024,8226,1027,Furniture,8,1779.1,856.51,Store_1027,Hyderabad,South,4134,17-10-2017,14232.8,6852.08,7380.72
11-03-2023,8227,1040,Electronics,2,1487.64,1408.41,Store_1040,Hyderabad,South,3088,19-09-2019,2975.28,2816.82,158.46
23-04-2023,8228,1050,Furniture,18,203.94,1371.29,Store_1050,Hyderabad,West,3454,17-11-2017,3670.92,24683.22,-21012.3
20-11-2023,8229,1022,Clothing,4,1924.52,106.93,Store_1022,Delhi,West,2367,18-01-2023,7698.08,427.72,7270.36
25-03-2023,8230,1030,Groceries,3,1897.43,313.1,Store_1030,Bangalore,South,3640,24-10-2019,5692.29,939.3,4752.99
01-03-2023,8231,1009,Electronics,2,1437.82,1023.79,Store_1009,Bangalore,West,3264,14-04-2022,2875.64,2047.58,828.06
01-12-2023,8232,1045,Groceries,4,1059.01,1385.1,Store_1045,Kolkata,South,1779,17-02-2022,4236.04,5540.4,-1304.36
13-10-2023,8233,1035,Clothing,18,538.71,662.59,Store_1035,Pune,West,1378,17-11-2023,9696.78,11926.62,-2229.84
16-05-2023,8234,1018,Groceries,11,1524.88,86.31,Store_1018,Pune,South,1064,28-01-2016,16773.68,949.41,15824.27
19-04-2023,8235,1042,Furniture,9,1761.83,975.65,Store_1042,Bangalore,West,3182,25-12-2019,15856.47,8780.85,7075.62
04-03-2023,8236,1005,Groceries,8,1347.12,316.19,Store_1005,Kolkata,South,1878,10-03-2020,10776.96,2529.52,8247.44
21-02-2023,8237,1027,Sports,8,1276.69,841.91,Store_1027,Hyderabad,South,4134,17-10-2017,10213.52,6735.28,3478.24
18-04-2023,8238,1006,Clothing,5,426.36,595.48,Store_1006,Mumbai,North,2076,05-08-2022,2131.8,2977.4,-845.6
18-11-2023,8239,1032,Sports,13,747.7,850.3,Store_1032,Mumbai,East,2698,28-03-2021,9720.1,11053.9,-1333.8
08-05-2023,8240,1008,Groceries,7,1460.12,1400.68,Store_1008,Bangalore,West,4993,18-08-2017,10220.84,9804.76,416.08
22-11-2023,8241,1039,Sports,5,82.95,744.13,Store_1039,Hyderabad,West,4065,29-03-2018,414.75,3720.65,-3305.9
04-02-2023,8242,1021,Electronics,13,1300.47,80.76,Store_1021,Kolkata,South,3568,25-02-2020,16906.11,1049.88,15856.23
12-04-2023,8243,1018,Groceries,16,1545.01,883.95,Store_1018,Pune,South,1064,28-01-2016,24720.16,14143.2,10576.96
19-07-2023,8244,1014,Sports,14,702.67,508.85,Store_1014,Kolkata,North,4112,15-09-2022,9837.38,7123.9,2713.48
10-03-2023,8245,1015,Furniture,5,198.53,1173.86,Store_1015,Mumbai,West,2180,02-02-2016,992.65,5869.3,-4876.65
19-01-2023,8246,1042,Groceries,19,1647.28,720.79,Store_1042,Bangalore,West,3182,25-12-2019,31298.32,13695.01,17603.31
06-09-2023,8247,1026,Electronics,4,326.58,1119.81,Store_1026,Kolkata,South,2495,17-07-2016,1306.32,4479.24,-3172.92
10-02-2024,8248,1044,Furniture,11,773.06,1365.97,Store_1044,Bangalore,West,2863,22-06-2022,8503.66,15025.67,-6522.01
09-04-2023,8249,1032,Groceries,2,1429.15,562.54,Store_1032,Mumbai,East,2698,28-03-2021,2858.3,1125.08,1733.22
07-10-2023,8250,1039,Furniture,13,1643.12,1484.39,Store_1039,Hyderabad,West,4065,29-03-2018,21360.56,19297.07,2063.49
05-08-2023,8251,1028,Groceries,16,1731.64,250.22,Store_1028,Delhi,South,2162,06-04-2015,27706.24,4003.52,23702.72
14-07-2023,8252,1039,Groceries,9,1084.31,976.58,Store_1039,Hyderabad,West,4065,29-03-2018,9758.79,8789.22,969.57
22-10-2023,8253,1043,Clothing,16,977.95,81.11,Store_1043,Kolkata,East,1200,10-03-2022,15647.2,1297.76,14349.44
30-06-2023,8254,1032,Sports,7,1704.22,343.19,Store_1032,Mumbai,East,2698,28-03-2021,11929.54,2402.33,9527.21
31-01-2024,8255,1013,Groceries,16,1148,961.65,Store_1013,Pune,West,1492,17-05-2016,18368,15386.4,2981.6
07-05-2023,8256,1015,Electronics,13,1178.37,97.9,Store_1015,Mumbai,West,2180,02-02-2016,15318.81,1272.7,14046.11
26-01-2024,8257,1018,Sports,5,896.25,179.63,Store_1018,Pune,South,1064,28-01-2016,4481.25,898.15,3583.1
16-05-2023,8258,1039,Clothing,15,776.99,457.79,Store_1039,Hyderabad,West,4065,29-03-2018,11654.85,6866.85,4788
29-03-2023,8259,1006,Sports,7,987.05,876.19,Store_1006,Mumbai,North,2076,05-08-2022,6909.35,6133.33,776.02
21-10-2023,8260,1011,Sports,18,761.45,53.49,Store_1011,Hyderabad,West,3235,14-05-2022,13706.1,962.82,12743.28
30-06-2023,8261,1032,Groceries,2,719.92,739.06,Store_1032,Mumbai,East,2698,28-03-2021,1439.84,1478.12,-38.28
05-09-2023,8262,1040,Electronics,8,1987.65,949.84,Store_1040,Hyderabad,South,3088,19-09-2019,15901.2,7598.72,8302.48
25-04-2023,8263,1020,Groceries,10,705.62,621.71,Store_1020,Hyderabad,West,4910,04-11-2017,7056.2,6217.1,839.1
14-07-2023,8264,1033,Electronics,10,549.95,129.43,Store_1033,Hyderabad,South,1418,28-08-2022,5499.5,1294.3,4205.2
29-11-2023,8265,1040,Electronics,11,740.15,927.99,Store_1040,Hyderabad,South,3088,19-09-2019,8141.65,10207.89,-2066.24
27-06-2023,8266,1008,Furniture,8,1202.02,920.58,Store_1008,Bangalore,West,4993,18-08-2017,9616.16,7364.64,2251.52
11-05-2023,8267,1035,Groceries,16,1826.43,773.88,Store_1035,Pune,West,1378,17-11-2023,29222.88,12382.08,16840.8
03-03-2023,8268,1005,Clothing,16,1586.34,1048.92,Store_1005,Kolkata,South,1878,10-03-2020,25381.44,16782.72,8598.72
21-06-2023,8269,1035,Sports,17,1692.37,335.47,Store_1035,Pune,West,1378,17-11-2023,28770.29,5702.99,23067.3
03-04-2023,8270,1047,Furniture,6,1725.07,1027.45,Store_1047,Mumbai,West,4104,19-05-2023,10350.42,6164.7,4185.72
19-08-2023,8271,1014,Clothing,18,1845.03,267.34,Store_1014,Kolkata,North,4112,15-09-2022,33210.54,4812.12,28398.42
10-02-2024,8272,1021,Groceries,17,508.39,607.26,Store_1021,Kolkata,South,3568,25-02-2020,8642.63,10323.42,-1680.79
12-03-2023,8273,1047,Electronics,12,943.81,129.32,Store_1047,Mumbai,West,4104,19-05-2023,11325.72,1551.84,9773.88
11-02-2024,8274,1024,Groceries,15,801.14,1234.12,Store_1024,Mumbai,South,3027,13-05-2017,12017.1,18511.8,-6494.7
18-11-2023,8275,1017,Groceries,7,794.66,821.2,Store_1017,Pune,East,4884,13-10-2022,5562.62,5748.4,-185.78
20-11-2023,8276,1018,Furniture,14,1321.95,1457.44,Store_1018,Pune,South,1064,28-01-2016,18507.3,20404.16,-1896.86
09-07-2023,8277,1034,Clothing,4,833.52,1415.22,Store_1034,Hyderabad,South,3336,06-08-2019,3334.08,5660.88,-2326.8
28-05-2023,8278,1012,Furniture,17,1251.84,1497.88,Store_1012,Bangalore,East,1379,25-10-2017,21281.28,25463.96,-4182.68
04-02-2023,8279,1016,Clothing,11,795.44,178.86,Store_1016,Hyderabad,East,3062,20-05-2017,8749.84,1967.46,6782.38
08-07-2023,8280,1004,Furniture,6,656.7,921.67,Store_1004,Kolkata,North,1337,24-06-2022,3940.2,5530.02,-1589.82
16-02-2023,8281,1025,Sports,10,738.5,629.14,Store_1025,Pune,South,3695,22-08-2022,7385,6291.4,1093.6
24-08-2023,8282,1034,Electronics,15,1617.33,813.02,Store_1034,Hyderabad,South,3336,06-08-2019,24259.95,12195.3,12064.65
24-08-2023,8283,1028,Electronics,6,1222.05,483.89,Store_1028,Delhi,South,2162,06-04-2015,7332.3,2903.34,4428.96
17-02-2023,8284,1046,Electronics,16,1949.3,100.66,Store_1046,Delhi,East,3977,17-05-2019,31188.8,1610.56,29578.24
12-03-2023,8285,1011,Sports,12,1673.68,1070.39,Store_1011,Hyderabad,West,3235,14-05-2022,20084.16,12844.68,7239.48
25-03-2023,8286,1013,Sports,19,997.27,1449.75,Store_1013,Pune,West,1492,17-05-2016,18948.13,27545.25,-8597.12
16-10-2023,8287,1031,Electronics,16,522.63,812.6,Store_1031,Bangalore,North,1391,07-12-2021,8362.08,13001.6,-4639.52
11-06-2023,8288,1025,Electronics,14,1364.12,514.48,Store_1025,Pune,South,3695,22-08-2022,19097.68,7202.72,11894.96
29-10-2023,8289,1039,Clothing,6,1466.96,1409.27,Store_1039,Hyderabad,West,4065,29-03-2018,8801.76,8455.62,346.14
21-02-2024,8290,1010,Clothing,9,955.14,566.06,Store_1010,Kolkata,East,1763,25-01-2019,8596.26,5094.54,3501.72
21-09-2023,8291,1024,Groceries,1,498.35,1374.36,Store_1024,Mumbai,South,3027,13-05-2017,498.35,1374.36,-876.01
09-09-2023,8292,1001,Furniture,8,1136.61,1287.87,Store_1001,Hyderabad,South,4796,18-10-2019,9092.88,10302.96,-1210.08
29-09-2023,8293,1025,Clothing,7,544.97,807.21,Store_1025,Pune,South,3695,22-08-2022,3814.79,5650.47,-1835.68
04-12-2023,8294,1028,Clothing,14,1883,1025,Store_1028,Delhi,South,2162,06-04-2015,26362,14350,12012
31-12-2023,8295,1036,Clothing,8,1276.32,1059.47,Store_1036,Pune,South,2796,24-06-2016,10210.56,8475.76,1734.8
11-04-2023,8296,1018,Clothing,11,619.27,972.4,Store_1018,Pune,South,1064,28-01-2016,6811.97,10696.4,-3884.43
31-01-2024,8297,1006,Sports,9,470.67,266.3,Store_1006,Mumbai,North,2076,05-08-2022,4236.03,2396.7,1839.33
09-01-2024,8298,1002,Groceries,19,1447.61,1048.38,Store_1002,Kolkata,South,3767,15-03-2017,27504.59,19919.22,7585.37
23-01-2023,8299,1003,Clothing,7,1430.2,34.73,Store_1003,Bangalore,South,4820,16-11-2020,10011.4,243.11,9768.29
22-08-2023,8300,1046,Furniture,6,1214.41,1073.75,Store_1046,Delhi,East,3977,17-05-2019,7286.46,6442.5,843.96
04-05-2023,8301,1008,Clothing,18,1247.89,845.61,Store_1008,Bangalore,West,4993,18-08-2017,22462.02,15220.98,7241.04
03-12-2023,8302,1031,Sports,5,1227.54,411.85,Store_1031,Bangalore,North,1391,07-12-2021,6137.7,2059.25,4078.45
05-06-2023,8303,1048,Electronics,19,752.2,1211.53,Store_1048,Hyderabad,North,4119,17-05-2022,14291.8,23019.07,-8727.27
31-07-2023,8304,1019,Electronics,11,1877.96,625.76,Store_1019,Mumbai,North,4928,26-07-2015,20657.56,6883.36,13774.2
27-09-2023,8305,1050,Groceries,5,984.59,744.09,Store_1050,Hyderabad,West,3454,17-11-2017,4922.95,3720.45,1202.5
01-04-2023,8306,1006,Electronics,9,89.64,70.68,Store_1006,Mumbai,North,2076,05-08-2022,806.76,636.12,170.64
